gene_symb,omim_id,pubmed_id
ACO1,100880,292306
ACO1,100880,6297853
ACO1,100880,7774911
ACO1,100880,182062
ACO1,100880,200168
ACO1,100880,7140357
ACO1,100880,2172968
ACO1,100880,1383764
ACO1,100880,196813
ACO1,100880,1052766
ACO1,100880,23891004
ACO1,100880,17185597
ACO1,100880,1192837
ACO2,100850,32519519
ACO2,100850,12198491
ACO2,100850,29577077
ACO2,100850,15247478
ACO2,100850,15692048
ACO2,100850,7192199
ACO2,100850,752476
ACO2,100850,25351951
ACO2,100850,9630632
ACO2,100850,31130284
ACO2,100850,30689204
ACO2,100850,1052766
ACO2,100850,879710
ACO2,100850,752478
ACO2,100850,752479
ACO2,100850,728065
ACO2,100850,22405087
ACOT4,614314,16940157
ACOT7,602587,8631842
ACOT7,602587,9163348
ACOT7,602587,16103133
ACOT7,602587,9125130
ACOT7,602587,12435388
ACOT7,602587,10578051
ACOT7,602587,15592755
ACOX1,609751,8117268
ACOX1,609751,18536048
ACOX1,609751,32169171
ACOX1,609751,8798738
ACOX1,609751,17458872
ACOX1,609751,8040306
ACOX1,609751,11855929
ACOX1,609751,180535
ACOX1,609751,10701777
ACOX1,609751,26965209
ACOX1,609751,8750608
ACOX1,609751,10672038
ACOX1,609751,2894756
ACOX1,609751,11815777
ACOX1,609751,8279468
ACOX1,609751,8159712
ACP2,171650,5444878
ACP2,171650,4856491
ACP2,171650,4812947
ACP2,171650,730175
ACP2,171650,15503243
ACP2,171650,3191910
ACP2,171650,9228031
ACP2,171650,975882
ACP5,171640,2473026
ACP5,171640,26854080
ACP5,171640,26951490
ACP5,171640,21217755
ACP5,171640,11168643
ACP5,171640,26789720
ACP5,171640,2363422
ACP5,171640,26346816
ACP5,171640,8449511
ACP5,171640,8898228
ACP5,171640,2909539
ACP5,171640,21217752
ACP5,171640,8188227
ACP5,171640,2338077
ACP5,171640,18924170
ACP5,171640,16470600
ACP5,171640,12786759
ACP5,171640,13524805
ACP6,611471,9820827
ACP6,611471,10506173
ACP6,611471,12010880
ACSF3,614245,21841779
ACSF3,614245,17762044
ACSF3,614245,21846720
ACSL1,152425,7490105
ACSL1,152425,1531127
ACSL1,152425,2341402
ACSL1,152425,17762044
ACSL4,300157,9598324
ACSL4,300157,11409893
ACSL4,300157,9598718
ACSL4,300157,9096315
ACSL4,300157,12525535
ACSL4,300157,11889465
ACSL4,300157,11485311
ACSL4,300157,9480748
ACSL4,300157,10828604
ACSL4,300157,17762044
ACSL4,300157,19617635
ACSL5,605677,9722683
ACSL5,605677,17762044
ACSL5,605677,11127823
ACSM2B,614359,17762044
ACSM3,145505,11470804
ACSM3,145505,1991648
ACSM3,145505,7907320
ACSM3,145505,8094726
ACSM3,145505,8135833
ACSM3,145505,8254174
ACSM3,145505,17762044
ACSS2,605832,11150295
ACSS2,605832,10843999
ACSS2,605832,28562591
ACSS2,605832,31645761
ACSS2,605832,17762044
ACSS2,605832,32214246
ACTA1,102610,8093670
ACTA1,102610,15236405
ACTA1,102610,8258301
ACTA1,102610,8422497
ACTA1,102610,4952447
ACTA1,102610,17387733
ACTA1,102610,12138199
ACTA1,102610,6897916
ACTA1,102610,17705262
ACTA1,102610,18976909
ACTA1,102610,19553116
ACTA1,102610,23650303
ACTA1,102610,9185179
ACTA1,102610,6584914
ACTA1,102610,6865942
ACTA1,102610,6190133
ACTA1,102610,6592095
ACTA1,102610,16427282
ACTA1,102610,11333380
ACTA1,102610,15198992
ACTA1,102610,22442437
ACTA1,102610,15520409
ACTA1,102610,15468086
ACTA1,102610,19562689
ACTA1,102610,1314333
ACTA1,102610,10508519
ACTA1,102610,19158791
ACTA1,102610,2907503
ACTA1,102610,7780165
ACTA1,102610,12899878
ACTA1,102610,25938801
ACTA2,102620,10532176
ACTA2,102620,24998021
ACTA2,102620,17994018
ACTA2,102620,19409525
ACTA2,102620,21248741
ACTA2,102620,14730227
ACTA2,102620,12663487
ACTA2,102620,15472996
ACTA2,102620,20734336
ACTA2,102620,29300374
ACTA2,102620,20970362
ACTA2,102620,19745835
ACTA2,102620,2398629
ACTA2,102620,6330528
ACTA2,102620,7780165
ACTA2,102620,499690
ACTB,102630,24458642
ACTB,102630,29220674
ACTB,102630,11311002
ACTB,102630,23756437
ACTB,102630,2837653
ACTB,102630,10928857
ACTB,102630,12325076
ACTB,102630,20167579
ACTB,102630,1415343
ACTB,102630,10327243
ACTB,102630,6865942
ACTB,102630,1505215
ACTB,102630,16306994
ACTB,102630,17502619
ACTB,102630,23649928
ACTB,102630,16794040
ACTB,102630,3842206
ACTB,102630,12388543
ACTB,102630,7199389
ACTB,102630,2994062
ACTB,102630,3837182
ACTB,102630,16685646
ACTB,102630,22366783
ACTB,102630,6202424
ACTB,102630,8941379
ACTB,102630,274701
ACTB,102630,25052316
ACTB,102630,20847274
ACTC1,102540,16267253
ACTC1,102540,3789022
ACTC1,102540,2570027
ACTC1,102540,6641707
ACTC1,102540,1246600
ACTC1,102540,6272269
ACTC1,102540,6894564
ACTC1,102540,3023046
ACTC1,102540,6584914
ACTC1,102540,6310553
ACTC1,102540,6273789
ACTC1,102540,18506004
ACTC1,102540,1639426
ACTC1,102540,2563634
ACTC1,102540,17947298
ACTC1,102540,10528865
ACTC1,102540,10330430
ACTC1,102540,17611253
ACTC1,102540,18403758
ACTC1,102540,10966831
ACTC1,102540,9563954
ACTC1,102540,2948733
ACTC1,102540,10494087
ACTC1,102540,7780165
ACTC1,102540,2916582
ACTG1,102560,3351890
ACTG1,102560,3472224
ACTG1,102560,12519370
ACTG1,102560,2837653
ACTG1,102560,3737401
ACTG1,102560,6865942
ACTG1,102560,12388543
ACTG1,102560,10524632
ACTG1,102560,19477959
ACTG1,102560,11474115
ACTG1,102560,16773128
ACTG1,102560,22366783
ACTG1,102560,16950128
ACTG1,102560,5654493
ACTG1,102560,10903505
ACTG1,102560,8941379
ACTG1,102560,14684684
ACTG1,102560,20847274
ACTG1,102560,13680526
ACTG2,102545,12567189
ACTG2,102545,24777424
ACTG2,102545,22960657
ACTG2,102545,1710027
ACTG2,102545,8530021
ACTG2,102545,24337657
ACTG2,102545,7759108
ACTG2,102545,24676022
ACTL6B,612458,31031012
ACTL6B,612458,30656450
ACTL6B,612458,10380635
ACTL6B,612458,26539891
ACTL6B,612458,30237576
ACTL6B,612458,12368262
ACTL6B,612458,23525042
ACTL6B,612458,17920018
ACTL7B,604304,10373328
ACTN1,102575,21107430
ACTN1,102575,23434115
ACTN1,102575,2349951
ACTN2,102573,25224718
ACTN2,102573,1339456
ACTN2,102573,1505962
ACTN2,102573,20022194
ACTN2,102573,25173926
ACTN2,102573,22253474
ACTN2,102573,12140183
ACTN2,102573,30701273
ACTN2,102573,11440986
ACTN2,102573,14567970
ACTN2,102573,30900782
ACTN2,102573,21536590
ACTN2,102573,17097056
ACTN3,102574,1339456
ACTN3,102574,29706347
ACTN3,102574,18178581
ACTN3,102574,17828264
ACTN3,102574,11440986
ACTN3,102574,17033684
ACTN3,102574,15886711
ACTN3,102574,10192379
ACTN3,102574,20089531
ACTN3,102574,18043716
ACTN3,102574,17627799
ACTN3,102574,21536590
ACTN3,102574,10797427
ACTN3,102574,11845199
ACTN3,102574,12879365
ACTN4,604638,26740551
ACTN4,604638,11358829
ACTN4,604638,10673389
ACTN4,604638,9508771
ACTN4,604638,10700177
ACTN4,604638,12782671
ACTN4,604638,12042308
ACTN4,604638,17901210
ACVR1,102576,8242742
ACVR1,102576,21567927
ACVR1,102576,18830232
ACVR1,102576,5033743
ACVR1,102576,18203193
ACVR1,102576,21044902
ACVR1,102576,17272450
ACVR1,102576,19085907
ACVR1,102576,17077940
ACVR1,102576,1646080
ACVR1,102576,8389764
ACVR1,102576,24259422
ACVR1,102576,17351709
ACVR1,102576,21377447
ACVR1,102576,19330033
ACVR1,102576,9501322
ACVR1,102576,16642017
ACVR1,102576,818090
ACVR1,102576,22351757
ACVR1,102576,8397373
ACVR1,102576,10441661
ACVR1,102576,19029982
ACVR1B,601300,8636304
ACVR1B,601300,9501322
ACVR1B,601300,11248065
ACVR1B,601300,8397373
ACVR1B,601300,17906079
ACVR1B,601300,8058741
ACVR1B,601300,11117535
ACVR1C,608981,18480259
ACVR1C,608981,18480258
ACVR1C,608981,12063393
ACVR1C,608981,15485907
ACVR2B,602730,10702675
ACVR2B,602730,10766733
ACVR2B,602730,8161782
ACVR2B,602730,9621519
ACVR2B,602730,9916847
ACVR2B,602730,16330774
ACVR2B,602730,10499586
ACVR2B,602730,9242489
ACVRL1,601284,12700602
ACVRL1,601284,15879500
ACVRL1,601284,10767348
ACVRL1,601284,8242742
ACVRL1,601284,16470787
ACVRL1,601284,9245985
ACVRL1,601284,10323406
ACVRL1,601284,17068149
ACVRL1,601284,16282348
ACVRL1,601284,14684682
ACVRL1,601284,8640225
ACVRL1,601284,11170071
ACVRL1,601284,18285823
ACVRL1,601284,15024723
ACVRL1,601284,11484696
ACVRL1,601284,15611116
ACVRL1,601284,12668602
ACVRL1,601284,17786384
ACVRL1,601284,20501893
ACVRL1,601284,9501322
ACVRL1,601284,12970115
ACVRL1,601284,18312453
ACVRL1,601284,12588795
ACVRL1,601284,8199354
ACVRL1,601284,8397373
ACVRL1,601284,11484689
ACVRL1,601284,11062473
ACVRL1,601284,16542389
ACVRL1,601284,30244195
ACY1,104620,2571406
ACY1,104620,8394326
ACY1,104620,24117009
ACY1,104620,1662666
ACY1,104620,1550126
ACY1,104620,2006156
ACY1,104620,15196915
ACY1,104620,1707030
ACY1,104620,2542383
ACY1,104620,3106151
ACY1,104620,6803586
ACY1,104620,373141
ACY1,104620,16465618
ACY1,104620,17562838
ACY1,104620,16274666
ACY1,104620,6948533
ACY3,614413,14656720
ACY3,614413,27051
ADA,608958,3456164
ADA,608958,6134754
ADA,608958,6548726
ADA,608958,6208479
ADA,608958,752533
ADA,608958,3182793
ADA,608958,2651461
ADA,608958,3475710
ADA,608958,1974554
ADA,608958,8178821
ADA,608958,11807006
ADA,608958,21228398
ADA,608958,3684597
ADA,608958,1696926
ADA,608958,9478961
ADA,608958,12897202
ADA,608958,8614422
ADA,608958,3839802
ADA,608958,11354825
ADA,608958,4128766
ADA,608958,498598
ADA,608958,1284479
ADA,608958,46025
ADA,608958,9225964
ADA,608958,1680289
ADA,608958,1346349
ADA,608958,2166947
ADA,608958,2783588
ADA,608958,8031011
ADA,608958,8023852
ADA,608958,8673127
ADA,608958,2776485
ADA,608958,9361033
ADA,608958,14726805
ADA,608958,3571974
ADA,608958,3366897
ADA,608958,2773932
ADA,608958,3304460
ADA,608958,6586634
ADA,608958,3783621
ADA,608958,9414266
ADA,608958,6688808
ADA,608958,3560174
ADA,608958,980079
ADA,608958,8094595
ADA,608958,231907
ADA,608958,8227344
ADA,608958,8051429
ADA,608958,4136545
ADA,608958,2567118
ADA,608958,8120281
ADA,608958,3007108
ADA,608958,3839456
ADA,608958,6526272
ADA,608958,6200875
ADA,608958,6546794
ADA,608958,3028473
ADA2,607575,25075847
ADA2,607575,30406060
ADA2,607575,12804991
ADA2,607575,24552285
ADA2,607575,10756095
ADA2,607575,26867732
ADA2,607575,15926889
ADA2,607575,20147294
ADA2,607575,24552284
ADAM7,607310,12037602
ADAM9,602713,12535668
ADAM9,602713,11581183
ADAM9,602713,25091951
ADAM9,602713,12054541
ADAM9,602713,10531379
ADAM9,602713,8809033
ADAM9,602713,10527948
ADAM9,602713,19409519
ADAM9,602713,11839819
ADAM9,602713,8647900
ADAM9,602713,11162558
ADAM10,602192,15128827
ADAM10,602192,12535668
ADAM10,602192,27503072
ADAM10,602192,20381196
ADAM10,602192,18056631
ADAM10,602192,20655472
ADAM10,602192,20156974
ADAM10,602192,12354787
ADAM10,602192,10958785
ADAM10,602192,12714508
ADAM10,602192,21926978
ADAM10,602192,22377761
ADAM10,602192,16239146
ADAM10,602192,32132711
ADAM10,602192,19608551
ADAM10,602192,11309494
ADAM10,602192,23666529
ADAM10,602192,24903973
ADAM10,602192,32165588
ADAM10,602192,9009225
ADAM10,602192,15958533
ADAM10,602192,15146243
ADAM10,602192,15972296
ADAM10,602192,9305925
ADAM10,602192,24055016
ADAM10,602192,17072319
ADAM10,602192,20624979
ADAM10,602192,26322584
ADAM10,602192,7593158
ADAM10,602192,9344679
ADAM10,602192,12119356
ADAM10,602192,9618175
ADAM12,602714,10788519
ADAM12,602714,9417060
ADAM12,602714,12482960
ADAM12,602714,12915458
ADAM12,602714,7566181
ADAM17,603639,22246777
ADAM17,603639,12535668
ADAM17,603639,9034190
ADAM17,603639,22010916
ADAM17,603639,24643277
ADAM17,603639,10882063
ADAM17,603639,18056631
ADAM17,603639,14699008
ADAM17,603639,11495925
ADAM17,603639,9806848
ADAM17,603639,17709479
ADAM17,603639,29897336
ADAM17,603639,22246778
ADAM17,603639,12135369
ADAM17,603639,9034191
ADAM17,603639,10527948
ADAM17,603639,29897333
ADAM17,603639,9574564
ADAM17,603639,9812885
ADAM17,603639,9598327
ADAM19,603640,9806848
ADAM19,603640,9461614
ADAM22,603709,16990550
ADAM22,603709,27066583
ADAM22,603709,10524237
ADAM22,603709,15876356
ADAM22,603709,9693107
ADAM33,607114,12768445
ADAM33,607114,16773130
ADAM33,607114,17061022
ADAM33,607114,12239266
ADAM33,607114,12110844
ADAM33,607114,11814695
ADAMTS1,605174,15094112
ADAMTS1,605174,11867212
ADAMTS1,605174,15368195
ADAMTS1,605174,8995297
ADAMTS1,605174,11167130
ADAMTS1,605174,10438512
ADAMTS2,604539,15373769
ADAMTS2,604539,16046392
ADAMTS2,604539,10417273
ADAMTS2,604539,10464288
ADAMTS2,604539,26765342
ADAMTS3,605011,28985353
ADAMTS3,605011,10464288
ADAMTS3,605011,9205841
ADAMTS3,605011,30450763
ADAMTS3,605011,10094461
ADAMTS6,605008,16129570
ADAMTS6,605008,10464288
ADAMTS6,605008,26686553
ADAMTS10,608990,15368195
ADAMTS10,608990,18567016
ADAMTS10,608990,19836009
ADAMTS13,604134,19109562
ADAMTS13,604134,12091372
ADAMTS13,604134,18031293
ADAMTS13,604134,18492805
ADAMTS13,604134,31971692
ADAMTS13,604134,11535495
ADAMTS13,604134,9828245
ADAMTS13,604134,8639781
ADAMTS13,604134,9129011
ADAMTS13,604134,18492952
ADAMTS13,604134,19047683
ADAMTS13,604134,11535494
ADAMTS13,604134,30312976
ADAMTS13,604134,14512308
ADAMTS13,604134,12181489
ADAMTS13,604134,11586351
ADAMTS13,604134,14563640
ADAMTS13,604134,6433703
ADAMTS13,604134,16200209
ADAMTS13,604134,15521921
ADAMTS13,604134,14512317
ADAMTS13,604134,12393399
ADAMTS13,604134,12130486
ADAMTS13,604134,12576319
ADAMTS13,604134,11563771
ADAMTS13,604134,12393505
ADAMTS13,604134,7094941
ADAMTS13,604134,23878316
ADAMTS13,604134,9828246
ADAMTS13,604134,8639782
ADAMTS13,604134,15126318
ADAMTS13,604134,30792199
ADAMTS13,604134,12640381
ADAMTS13,604134,26566785
ADAMTS13,604134,17121983
ADAMTS15,607509,11867212
ADAMTS16,607510,11867212
ADAMTS16,607510,19423552
ADAMTS17,607511,11867212
ADAMTS17,607511,22486325
ADAMTS17,607511,19836009
ADAMTS17,607511,24940034
ADAMTS18,607512,23818446
ADAMTS18,607512,21862674
ADAMTS18,607512,23667181
ADAMTS18,607512,11867212
ADAMTS18,607512,22686506
ADAMTS19,607513,11867212
ADAMTSL2,612277,21415077
ADAMTSL2,612277,24014090
ADAMTSL2,612277,14667842
ADAMTSL2,612277,18677313
ADAMTSL2,612277,30195254
ADAMTSL2,612277,9628581
ADAMTSL2,612277,4104008
ADAMTSL3,609199,14667842
ADAMTSL3,609199,10574462
ADAMTSL4,610113,19200529
ADAMTSL4,610113,2377351
ADAMTSL4,610113,20564469
ADAMTSL4,610113,12706885
ADAMTSL4,610113,22736615
ADAMTSL4,610113,20702823
ADAMTSL4,610113,26405179
ADAMTSL4,610113,21989719
ADAMTSL4,610113,20141359
ADAMTSL4,610113,21051722
ADAR,146920,18362360
ADAR,146920,3203381
ADAR,146920,16935814
ADAR,146920,25243380
ADAR,146920,21939710
ADAR,146920,12453429
ADAR,146920,30559380
ADAR,146920,7972084
ADAR,146920,19017046
ADAR,146920,26275108
ADAR,146920,24262145
ADAR,146920,12916015
ADAR,146920,7862132
ADAR,146920,7565688
ADAR,146920,23001123
ADAR,146920,29022589
ADAR,146920,16817193
ADAR,146920,11099415
ADAR,146920,7490742
ADAR,146920,3175763
ADAR,146920,8586444
ADAR,146920,10965125
ADAR,146920,17478391
ADARB1,601218,10894545
ADARB1,601218,9111310
ADARB1,601218,16141067
ADARB1,601218,8559253
ADARB1,601218,9143496
ADARB1,601218,8995285
ADARB1,601218,29022589
ADARB1,601218,32220291
ADARB1,601218,27893733
ADARB1,601218,9330641
ADARB1,601218,9113993
ADAT3,615302,23620220
ADAT3,615302,26842963
ADAT3,615302,10550050
ADAT3,615302,29796286
ADCY1,103072,9662407
ADCY1,103072,15583425
ADCY1,103072,7766992
ADCY1,103072,7959689
ADCY1,103072,12897788
ADCY1,103072,12503609
ADCY1,103072,24482543
ADCY1,103072,8314585
ADCY1,103072,15133516
ADCY1,103072,12441059
ADCY1,103072,8596955
ADCY3,600291,7766992
ADCY3,600291,7959689
ADCY3,600291,29311636
ADCY3,600291,8034296
ADCY3,600291,12503609
ADCY3,600291,25329148
ADCY3,600291,29311637
ADCY3,600291,29311635
ADCY3,600291,11234015
ADCY3,600291,11055432
ADCY3,600291,9920776
ADCY5,600293,24700542
ADCY5,600293,22782511
ADCY5,600293,7766992
ADCY5,600293,11310626
ADCY5,600293,7959689
ADCY5,600293,8034296
ADCY5,600293,16537460
ADCY5,600293,12503609
ADCY6,600294,7766992
ADCY6,600294,7959689
ADCY6,600294,8034296
ADCY6,600294,24319099
ADCY6,600294,12503609
ADCY8,103070,8076676
ADCY8,103070,16537520
ADCY8,103070,10075700
ADCY8,103070,12503609
ADCY8,103070,1715695
ADCY8,103070,16613843
ADCY8,103070,1427768
ADCY8,103070,12441059
ADCY9,603302,9628827
ADCY9,603302,12503609
ADCY9,603302,7575502
ADCY9,603302,8662814
ADCY9,603302,15879435
ADCY9,603302,11840511
ADCY10,605205,9874775
ADCY10,605205,10915626
ADCY10,605205,16054031
ADCY10,605205,11932268
ADCY10,605205,10566627
ADCYAP1,102980,15620360
ADCYAP1,102980,15067323
ADCYAP1,102980,11756684
ADCYAP1,102980,11687615
ADCYAP1,102980,1730060
ADCYAP1,102980,24487620
ADCYAP1,102980,16505386
ADCYAP1,102980,15048918
ADCYAP1,102980,8353512
ADCYAP1,102980,21350482
ADCYAP1,102980,19190179
ADCYAP1R1,102981,1313597
ADCYAP1R1,102981,8954788
ADCYAP1R1,102981,16823490
ADCYAP1R1,102981,15048918
ADCYAP1R1,102981,7902709
ADCYAP1R1,102981,7851900
ADCYAP1R1,102981,9543159
ADCYAP1R1,102981,10562300
ADD1,102680,11641285
ADD1,102680,2451672
ADD1,102680,8171025
ADD1,102680,1850845
ADD1,102680,7875756
ADD1,102680,9149697
ADD1,102680,15528469
ADD1,102680,3511042
ADD1,102680,8434261
ADD1,102680,10485892
ADD1,102680,1284592
ADD1,102680,7919654
ADD1,102680,2376589
ADD1,102680,1840603
ADD1,102680,8626479
ADD1,102680,15716695
ADD1,102680,10024330
ADD1,102680,9607177
ADD1,102680,7959767
ADD1,102680,1345173
ADD1,102680,18524856
ADD1,102680,8675693
ADD3,601568,10581174
ADD3,601568,10485892
ADD3,601568,8893809
ADD3,601568,23836506
ADD3,601568,12810632
ADD3,601568,15716695
ADGRA3,612303,12565841
ADGRE1,600493,7601460
ADGRE1,600493,9383301
ADGRE1,600493,22442384
ADGRE2,606100,26841242
ADGRE2,606100,17174274
ADGRE2,606100,22035891
ADGRE2,606100,7294069
ADGRE2,606100,10903844
ADGRE2,606100,17928360
ADGRF1,617430,12435584
ADGRF4,614268,12435584
ADGRG1,604110,24531968
ADGRG1,604110,21349848
ADGRG1,604110,19572147
ADGRG1,604110,10049584
ADGRG1,604110,21708946
ADGRG1,604110,15044805
ADGRG1,604110,16757564
ADGRG1,604110,10100861
ADGRG6,612243,12565841
ADGRG6,612243,27501152
ADGRG6,612243,19745155
ADGRG6,612243,26004201
ADGRG6,612243,15225624
ADGRL1,616416,24273166
ADGRL1,616416,10994649
ADGRL1,616416,10048485
ADGRL2,607018,24273166
ADGRL2,607018,10994649
ADGRL2,607018,7534107
ADGRL2,607018,30792275
ADGRL2,607018,10030676
ADGRL2,607018,10760572
ADGRV1,602851,22147658
ADGRV1,602851,20440071
ADGRV1,602851,19357117
ADGRV1,602851,19357116
ADGRV1,602851,18854872
ADGRV1,602851,10234513
ADGRV1,602851,9734811
ADGRV1,602851,15820310
ADGRV1,602851,11606593
ADGRV1,602851,12402266
ADGRV1,602851,10976914
ADGRV1,602851,12095917
ADGRV1,602851,11545713
ADGRV1,602851,9598305
ADGRV1,602851,14740321
ADH1B,103720,7035335
ADH1B,103720,19124091
ADH1B,103720,7003596
ADH1B,103720,6354175
ADH1B,103720,3619918
ADH1B,103720,12244546
ADH1B,103720,15863807
ADH1B,103720,10441588
ADH1B,103720,6330735
ADH1B,103720,16571603
ADH1B,103720,10697413
ADH1B,103720,17718394
ADH1B,103720,1733836
ADH1B,103720,17273965
ADH1B,103720,6987864
ADH1B,103720,16614111
ADH1B,103720,18500343
ADH1B,103720,3000832
ADH1B,103720,2934088
ADH1B,103720,8834237
ADH1B,103720,2398055
ADH1B,103720,2986130
ADH1B,103720,2935875
ADH1B,103720,6374651
ADH1B,103720,18056758
ADH1B,103720,17847010
ADH1B,103720,18996923
ADH1B,103720,2547609
ADH1B,103720,7635462
ADH1B,103720,10090900
ADH1B,103720,12050823
ADH1B,103720,11545539
ADH1B,103720,4748759
ADH1B,103720,1200030
ADH1B,103720,15534263
ADH1B,103720,8834233
ADH1B,103720,17923853
ADH1B,103720,2748595
ADH1B,103720,4313164
ADH1B,103720,12452180
ADH1B,103720,3397059
ADH1B,103720,6370230
ADH1C,103730,1275443
ADH1C,103730,19193628
ADH1C,103730,15642852
ADH1C,103730,6387702
ADH1C,103730,15863807
ADH1C,103730,17718394
ADH1C,103730,11207350
ADH1C,103730,518534
ADH1C,103730,3758060
ADH1C,103730,2935875
ADH1C,103730,12884000
ADH1C,103730,10090900
ADH1C,103730,5072686
ADH1C,103730,4748759
ADH1C,103730,17923853
ADH1C,103730,3397059
ADH1C,103730,9126489
ADH4,103740,1362387
ADH4,103740,270680
ADH4,103740,3466164
ADH5,103710,6424546
ADH5,103710,2934732
ADH5,103710,1783415
ADH5,103710,8460164
ADH5,103710,2679557
ADH5,103710,1872853
ADH5,103710,1446828
ADH5,103710,2806555
ADH5,103710,11260719
ADH5,103710,14980227
ADH5,103710,2294756
ADH5,103710,6467984
ADH5,103710,15919956
ADH5,103710,2818582
ADH5,103710,3006456
ADH7,600086,12050823
ADH7,600086,8195208
ADH7,600086,8824810
ADH7,600086,7876191
ADIPOQ,605441,10092513
ADIPOQ,605441,11549668
ADIPOQ,605441,11162643
ADIPOQ,605441,15210937
ADIPOQ,605441,20357764
ADIPOQ,605441,22474022
ADIPOQ,605441,15096450
ADIPOQ,605441,12114044
ADIPOQ,605441,17698903
ADIPOQ,605441,16418740
ADIPOQ,605441,8619847
ADIPOQ,605441,12068289
ADIPOQ,605441,12138120
ADIPOQ,605441,12086965
ADIPOQ,605441,16256387
ADIPOQ,605441,10604883
ADIPOQ,605441,10982546
ADIPOQ,605441,15077108
ADIPOQ,605441,10095105
ADIPOQ,605441,10403784
ADIPOQ,605441,18431508
ADIPOQ,605441,16155579
ADIPOQ,605441,14617771
ADIPOQ,605441,14671149
ADIPOQ,605441,12364452
ADIPOQ,605441,15070952
ADIPOQ,605441,10918532
ADIPOQ,605441,17256056
ADIPOQ,605441,12354786
ADIPOQ,605441,12878598
ADIPOQ,605441,15126557
ADIPOQ,605441,15231994
ADIPOQ,605441,12368907
ADIPOQ,605441,12431986
ADIPOQ,605441,11502817
ADIPOQ,605441,12021245
ADIPOQ,605441,10961870
ADIPOR1,607945,21186369
ADIPOR1,607945,20357764
ADIPOR1,607945,25855295
ADIPOR1,607945,16044242
ADIPOR1,607945,28329765
ADIPOR1,607945,26662040
ADIPOR1,607945,12802337
ADIPOR1,607945,17268472
ADK,102750,21963049
ADK,102750,11997462
ADK,102750,204068
ADK,102750,185014
ADK,102750,9070863
ADK,102750,17120046
ADK,102750,6146563
ADK,102750,8577746
ADM,103275,17360661
ADM,103275,11149956
ADM,103275,18723674
ADM,103275,8074714
ADM,103275,7688224
ADM,103275,16981008
ADM,103275,17043245
ADM,103275,11600589
ADM,103275,9620797
ADM,103275,8938454
ADM,103275,11274089
ADNP,611386,25533962
ADNP,611386,20598862
ADNP,611386,17363064
ADNP,611386,24531329
ADNP,611386,17878164
ADNP,611386,17222401
ADNP,611386,9872452
ADNP,611386,29795351
ADNP,611386,25057125
ADNP,611386,12888219
ADNP,611386,11013255
ADORA1,102775,11001830
ADORA1,102775,13971060
ADORA1,102775,15258586
ADORA1,102775,16994064
ADORA1,102775,27134041
ADORA1,102775,1662665
ADORA1,102775,2298733
ADORA1,102775,1551861
ADORA1,102775,15630442
